Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
35950,BMW,X2,2019,25700,Diesel,SUV,2,150
16950,Nissan,Micra,2019,41000,Petrol,Hatchback,1,100
21950,Hyundai,Tucson,2016,108000,Diesel,SUV,1.7,115
35995,BMW,X2,2018,93027,Diesel,SUV,2,150
4400,Nissan,Qashqai,2010,250461,Diesel,Hatchback,1.5,
44950,Mercedes,GLC-Class,2018,88513.7,Diesel,SUV,2.1,170
37995,BMW,5-Series,2018,62764.26,Petrol Plug-in Hybrid,Saloon,2,252
26950,Jaguar,XE,2017,63890.798,Diesel,Saloon,2,180
15000,Mitsubishi,L200,2013,294509.22,Diesel,Crew Cab,2.5,
9995,Volkswagen,Golf,2013,209336.5098,Diesel,Estate,1.6,105
23495,Opel,Grandland X,2018,69394,Diesel,Hatchback,1.6,
100,Opel,Corsa,2015,,Petrol,Hatchback,1.4,90
5495,Opel,Zafira,2012,118000,Diesel,MPV,1.7,110
13490,Ford,C-MAX,2015,29935,Diesel,MPV,1.5,95
29995,Volkswagen,T-CROSS,2020,18100,Petrol,SUV,1,115
11785,Subaru,Forester,2016,144000,Diesel,Van,2,
4550,Volkswagen,Golf,2011,302555.92,Diesel,Hatchback,1.6,105
19995,Volkswagen,Passat,2018,211895.3604,Diesel,Saloon,2,150
9959,Renault,Kangoo,2017,123260.9599,Diesel,Van,1.5,
13995,Honda,Shuttle,2016,81122,Hybrid,MPV,1.5,
12995,Ford,Fiesta,2016,79500,Petrol,Hatchback,1,
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
24950,Nissan,Qashqai,2019,63651,Diesel,MPV,1.5,110
14950,Opel,Astra,2017,26461,Petrol,Hatchback,1.4,100
23950,Nissan,Qashqai,2018,57948,Diesel,MPV,1.5,110
14950,Toyota,Yaris,2019,145464,Petrol,Hatchback,1,72
17950,Toyota,Yaris,2019,21464,Petrol,Hatchback,1,72
43950,Toyota,Landcruiser,2016,210776,Diesel,Van,2.8,
19950,Toyota,Auris,2017,47565,Hybrid,MPV,1.8,136
52845,Toyota,Landcruiser,2018,57561,Diesel,Van,2.8,
22950,Toyota,Prius,2018,97327,Hybrid,Hatchback,1.8,136
38950,Toyota,Landcruiser,2018,113093,Diesel,Van,2.8,
13950,Toyota,Auris,2015,191909,Diesel,Hatchback,1.4,90
17845,Toyota,Proace,2021,21765,Diesel,SUV,1.5,
11950,Skoda,Fabia,2017,38122,Petrol,Hatchback,1,60
9450,Toyota,Yaris,2014,136116,Petrol,Hatchback,1,69
13450,Toyota,Auris,2015,133829,Petrol,Hatchback,1.3,99
15449,Honda,Civic,2016,151560,Diesel,Estate,1.6,120
13495,Nissan,Note,2016,63855,Petrol,MPV,1.2,98
10950,Toyota,Corolla,2014,215904,Diesel,Saloon,1.4,90
19450,Toyota,Corolla,2018,89091,Petrol,Saloon,1.3,99
29950,Nissan,X-Trail,2018,70133,Diesel,Estate,1.6,130
25450,Toyota,RAV4,2018,108507,Diesel,SUV,2,143
2999,Nissan,Micra,1985,72420.3,Petrol,Hatchback,1,
4450,Ford,Transit,2014,150000,Diesel,Van,2.2,
5000,Toyota,Yaris,2011,126000,Petrol,Hatchback,1,69
17250,Audi,A6,2015,220000,Diesel,Saloon,2,190
16900,Volkswagen,Passat,2016,152536,Diesel,Saloon,1.6,120
50995,Mercedes,E-Class,2019,61000,Diesel,Coupe,2,194
4750,Volkswagen,Caddy,2012,292063,Diesel,MPV,1.6,
11850,Toyota,Aqua,2017,122309.84,Petrol Hybrid,Hatchback,1.5,112
3850,Renault,Clio,2010,85,Ethanol Petrol,Hatchback,1.1,
17500,Audi,A4,2016,202000,Diesel,Saloon,2,150
6800,Toyota,Celica,1991,250,Petrol,Coupe,2,
34950,Mazda,CX-5,2019,,Petrol,SUV,2,165
76950,Land Rover,Defender,2022,850,Diesel,Van,3,
8950,Toyota,Aqua,2013,113000,Petrol Hybrid,Hatchback,1.5,112
20445,Renault,Clio,2022,4917,Petrol,Hatchback,1,90
9995,Volkswagen,Up!,2015,58097.174,Petrol,Hatchback,1,
14495,Mercedes,B-Class,2013,72420.3,Petrol,Hatchback,1.6,
13495,Volkswagen,Polo,2015,101388.42,Petrol,Hatchback,1.2,
9995,Volkswagen,Polo,2012,88513.7,Petrol,Hatchback,1.2,
13495,Volkswagen,Golf,2013,109435.12,Petrol,Hatchback,1.2,
13995,BMW,1-Series,2014,144840.6,Petrol,Hatchback,1.6,
11495,Audi,A3,2012,70810.96,Petrol,Hatchback,1.4,
19995,Toyota,Prius,2017,90327,Hybrid,Hatchback,1.8,122
12995,Audi,A1,2013,96560.4,Petrol,Hatchback,1.4,
11495,Audi,A3,2013,140012.58,Petrol,Hatchback,1.4,
3650,Mercedes,E-Class,2008,468285.7532,Petrol,Saloon,1.8,
3450,Renault,Fluence,2012,274000,Diesel,Saloon,1.5,90
3500,Renault,Megane,2010,237566,Diesel,Hatchback,1.5,
11995,Volkswagen,Polo,2014,69201.62,Petrol,Hatchback,1.2,
11795,Toyota,Aqua,2017,123114.51,Petrol Hybrid,Hatchback,1.5,
28000,Volkswagen,Passat,2018,50130.941,Diesel,Saloon,2,150
14995,BMW,5-Series,2014,191450,Diesel,Saloon,2,143
25500,Volkswagen,Crafter,2018,182660.09,Diesel,Van,2,
11895,Toyota,Aqua,2017,104607.1,Petrol Hybrid,Hatchback,1.5,
7995,Peugeot,2008,2014,135221,Diesel,Hatchback,1.4,68
12995,Volkswagen,Polo,2015,90123.04,Petrol,Hatchback,1.2,
2100,Nissan,Note,2008,357000,Petrol,MPV,1.4,
14495,Volkswagen,Polo,2016,53108.22,Petrol,Hatchback,1.2,
12995,Volkswagen,Polo,2015,70810.96,Petrol,Hatchback,1.2,
11950,Citroen,C4,2016,186522,Diesel,Hatchback,1.6,92
11995,Toyota,Aqua,2017,111044.46,Petrol Hybrid,Hatchback,1.5,
13495,Volkswagen,Polo,2015,90123.04,Petrol,Hatchback,1.2,
32950,Volkswagen,Golf,2020,27387,Petrol,Hatchback,1.5,150
13450,Ford,KA,2017,25500,Petrol,Hatchback,1.2,85
12995,Mazda,Demio,2015,109435.12,Diesel,Hatchback,1.5,
18995,Toyota,Prius,2017,123919.18,Petrol Hybrid,Saloon,1.8,
12995,Volkswagen,Polo,2015,149668.62,Petrol,Hatchback,1.2,
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
2299,Nissan,Primastar,2005,209.2142,Diesel,MPV,1.9,
25895,Hyundai,Bayon,2022,17.70274,Petrol,Hatchback,1.2,
19950,Ford,Transit,2019,64712,Diesel,Van,2,
2200,Skoda,Octavia,2010,305774.6,Diesel,Hatchback,1.6,
16495,Volkswagen,Polo,2017,45061.52,Petrol,Hatchback,1.2,
10995,Toyota,Aqua,2016,125528.52,Petrol Hybrid,Hatchback,1.5,
8795,Nissan,March,2016,111044.46,Petrol,Hatchback,1.2,
11995,Audi,A1,2012,96560.4,Petrol,Hatchback,1.4,
7995,Volkswagen,Up!,2014,67592.28,Petrol,Hatchback,1,
6950,Opel,Astra,2015,289380.2534,Diesel,Hatchback,1.2,95
9495,Mazda,Demio,2014,106216.44,Petrol,Hatchback,1.3,
26995,BMW,3-Series,2016,79000,Petrol Plug-in Hybrid,Saloon,2,252
2500,Ford,Mondeo,2008,193121,Petrol,Saloon,1.6,
7495,Volkswagen,Up!,2013,80467,Petrol,Hatchback,1,
9495,Mazda,Demio,2014,114263.14,Petrol,Hatchback,1.3,
23283,Volkswagen,Passat,2019,65381.04684,Diesel,Saloon,2,150
8995,Volkswagen,Up!,2014,125528.52,Petrol,Hatchback,1,
11995,Audi,A1,2012,90123.04,Petrol,Hatchback,1.4,
8995,Mazda,Demio,2014,122309.84,Petrol,Hatchback,1.3,
1150,Toyota,Avensis,2005,200000,Petrol,Saloon,1.6,
12995,Volkswagen,Polo,2015,117481.82,Petrol,Hatchback,1.2,
12995,Audi,A3,2013,46670.86,Petrol,Hatchback,1.4,
13950,Mitsubishi,Outlander,2014,154496.64,Diesel,SUV,2.3,150
8750,Volkswagen,Up!,2015,67592.28,Petrol,Hatchback,1,
25950,Citroen,Dispatch,2021,6025,Diesel,Van,2,
27950,Citroen,C4,2022,14500,Diesel,Hatchback,1.5,131
8000,Volkswagen,Passat,2013,180529,Diesel,Saloon,1.6,105
23490,Citroen,Relay,2022,0,Diesel,Van,2.2,
8495,Mazda,Demio,2013,101388.42,Petrol,Hatchback,1.3,
23490,Citroen,Relay,2022,0,Diesel,Van,2.2,
18950,Renault,Master,2017,125000,Diesel,MPV,2.3,
10950,Volkswagen,Golf,2016,119500,Diesel,Van,1.6,
10950,Volkswagen,Golf,2016,95565,Diesel,Van,1.6,
13995,Honda,Fit,2017,94951.06,Petrol Hybrid,Hatchback,1.5,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
35780,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
12495,Peugeot,Partner,2018,89400,Diesel,Van,1.6,
19950,Opel,Vivaro,2019,69500,Diesel,Van,1.6,
5850,Mazda,6,2011,157484,Diesel,Hatchback,2.2,129
28995,Nissan,Qashqai,2020,24449,Petrol,MPV,1.3,160
27640,Opel,Movano,2022,0,Diesel,Van,2.2,
27640,Opel,Movano,2022,0,Diesel,Van,2.2,
14950,Renault,Trafic,2017,97450,Diesel,Van,1.6,
16950,Renault,Master,2017,125000,Diesel,Van,2.3,
8650,Dacia,Sandero,2015,192000,Diesel,Hatchback,1.5,90
19950,Toyota,Proace,2019,105000,Diesel,Van,2,
14950,Volkswagen,Passat,2015,237,Diesel,Jeep,2,150
23490,Citroen,Relay,2022,0,Diesel,Van,2.2,
14950,Renault,Trafic,2017,97450,Diesel,MPV,1.6,
14950,Opel,Movano,2017,139000,Diesel,MPV,2.3,
23490,Citroen,Relay,2022,0,Diesel,Van,2.2,
16950,Citroen,Dispatch,2019,49500,Diesel,Van,1.6,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2.3,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
27995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
4999,Ford,C-MAX,2011,283243.84,Diesel,MPV,1.6,95
28,Opel,Vivaro,2022,,Diesel,Van,,
28995,MAXUS,DELIVER 9,2022,0,Diesel,Van,2,
27750,MAXUS,e Deliver 3,2022,1500,Electric,Van,,
26450,Land Rover,Range Rover Evoque,2017,157105.3801,Diesel,SUV,2,150
12900,Volkswagen,Tiguan,2014,180000,Diesel,SUV,2,110
16950,Citroen,Dispatch,2018,28904,Diesel,Van,1.6,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
34175,Opel,Movano,2022,0,Diesel,Van,2.2,
28890,Citroen,Relay,2022,0,Diesel,Van,2,
28890,Citroen,Relay,2022,0,Diesel,Van,2,
28890,Citroen,Relay,2022,0,Diesel,Van,2,
28890,Citroen,Relay,2022,0,Diesel,Van,2,
50900,Volkswagen,Tiguan,2020,29000,Diesel,SUV,2,150
18000,Mercedes,A-Class,2016,110000,Diesel,Hatchback,1.5,109
19000,Peugeot,Partner,2018,69000,Diesel,MPV,1.6,100
12500,Land Rover,Discovery,2005,128747.2,Petrol,SUV,4.4,
12995,Audi,A1,2013,80467,Petrol,Hatchback,1.4,
11795,Audi,A1,2012,101388.42,Petrol,Hatchback,1.4,
14995,Volkswagen,Polo,2016,59545.58,Petrol,Hatchback,1.2,
10995,Volkswagen,Golf,2012,82076.34,Petrol,Hatchback,1.2,
13495,Volkswagen,Polo,2015,67592.28,Petrol,Hatchback,1.2,
13995,Honda,Fit,2017,80467,Petrol Hybrid,Hatchback,1.5,
12995,Toyota,Aqua,2017,49100,Petrol Hybrid,Hatchback,1.5,
39995,Ford,S-MAX,2019,51443,Diesel,MPV,2,150
12995,Mazda,Demio,2015,114263.14,Diesel,Hatchback,1.5,
12995,Mazda,Demio,2015,119252.094,Diesel,Hatchback,1.5,
16495,Audi,A3,2014,96560.4,Petrol,Hatchback,1.4,
60531,Volkswagen,Tiguan Allspace,2022,11000,Diesel,SUV,2,150
12500,SEAT,Leon,2015,166000,Diesel,Estate,1.6,105
1250,Volvo,90 Series,2004,,Diesel,SUV,2.4,
14995,Volkswagen,Golf,2017,187005.308,Diesel,Hatchback,1.6,
33995,BMW,5-Series,2018,,Petrol Plug-in Hybrid,Saloon,2,252
12495,Audi,A3,2013,83685.68,Petrol,Hatchback,1.4,
12995,Audi,A3,2013,74029.64,Petrol,Hatchback,1.4,
12995,Audi,A3,2013,106216.44,Petrol,Hatchback,1.4,
11495,Volkswagen,Polo,2014,74029.64,Petrol,Hatchback,1.2,
11495,Volkswagen,Polo,2014,115872.48,Petrol,Hatchback,,
9995,Volkswagen,Polo,2013,102997.76,Petrol,Hatchback,1.2,
12995,Mazda,Demio,2014,106216.44,Diesel,Hatchback,1.5,
25450,Vauxhall,Combo,2019,77586.2814,Petrol,MPV,1.2,
29900,Volkswagen,Arteon,2018,129792,Diesel,Hatchback,2,150
12600,Volkswagen,Golf,2016,250000,Diesel,Hatchback,1.6,90
12500,Nissan,Qashqai,2017,113000,Diesel,SUV,1.5,
9950,Dacia,Sandero,2019,45446,Petrol,Hatchback,1,75
16495,BMW,1-Series,2014,83685.68,Petrol,Hatchback,1.6,
15995,Volkswagen,Polo,2017,119091.16,Petrol,Hatchback,1.2,
14495,Volkswagen,Golf,2014,115872.48,Petrol,Hatchback,1.2,
9950,Hyundai,i40,2014,153774.0463,Diesel,Saloon,1.7,116
23950,Mercedes,CLA-Class,2015,117002,Petrol,Saloon,1.6,
27950,Citroen,C4,2022,14500,Diesel,Hatchback,1.5,131
5900,Hyundai,i30,2014,188000,Diesel,Van,1.4,
45940,Mercedes,E-Class,2018,80000,Diesel,Coupe,2,194
24950,Hyundai,Tucson,2018,94000,Diesel,SUV,1.7,115
5750,Ford,Mondeo,2013,289681.2,Diesel,Hatchback,2,140
3995,Ford,Focus,2011,274302.347,Diesel,Hatchback,1.6,90
11995,Volkswagen,Jetta,2015,,Diesel,Saloon,2,110
31995,Nissan,Qashqai,2021,51034,Diesel,MPV,1.5,115
11755,Mazda,6,2015,144275,Diesel,Saloon,2.2,150
17000,Hyundai,i10,2022,7650,Petrol,Hatchback,1,67
500,Opel,Corsa,2007,185000,Diesel,Hatchback,1.2,
1000,Honda,Civic,2008,55800,Petrol,Hatchback,1.3,
14800,KIA,Sportage,2015,,Diesel,SUV,1.7,115
3950,Nissan,Qashqai,2008,101000,Petrol,Hatchback,1.6,
22945,Volkswagen,Passat,2017,104265,Diesel,Saloon,2,150
9350,Honda,Jazz,2014,201000,Petrol,Hatchback,1.3,99
15450,Nissan,Juke,2017,27389,Petrol,SUV,1.2,116
47995,BMW,3-Series,2020,47000,Diesel,Saloon,2,190
14900,Volkswagen,Caddy,2018,91000,Diesel,MPV,2,
6950,Ford,Transit,2013,203296,Diesel,Van,2.2,
15990,BMW,1-Series,2015,188000,Petrol,Hatchback,1.6,
35800,BMW,X1,2018,35135,Diesel,SUV,2,150
7250,Vauxhall,Astra,2012,135267,Petrol,Hatchback,1.4,
4995,Honda,Civic,2008,130000,Petrol,Hatchback,1.8,
17999,Ford,Mondeo,2017,218870.24,Diesel,Hatchback,2,
1995,Volkswagen,Golf,2005,189000,Petrol,Hatchback,1.6,
4995,Volkswagen,Golf,2008,209000,Petrol,Hatchback,1.4,
9499,Fiat,500,2015,59219,Petrol,Hatchback,1.2,69
12499,Volkswagen,Golf,2014,166999.6025,Petrol,Hatchback,1.4,140
22000,Nissan,Leaf,2018,52000,Electric,Hatchback,,150
26900,Ford,Mondeo,2020,66835.8902,Diesel,Hatchback,2,
18500,Subaru,Impreza,2008,156000,Petrol,Estate,2.5,
36995,Peugeot,5008,2018,81005,Diesel,MPV,1.5,130
39950,BMW,5-Series,2017,81000,Diesel,Saloon,3,265
39250,Volkswagen,ID.3,2020,12799,Electric,Estate,,204
30495,BMW,5-Series,2018,128092,Diesel,Saloon,2,190
2450,Citroen,C4,2009,159712,Diesel,MPV,1.6,
32900,Volkswagen,Golf,2020,60150,Petrol,Estate,1.5,150
2750,Volkswagen,Polo,1999,170590.04,Petrol,Hatchback,1.4,
18995,SEAT,Ibiza,2020,26740,Petrol,Hatchback,1,
6400,Volkswagen,Passat,2012,220000,Diesel,Estate,1.6,105
9999,BMW,5-Series,2013,297727.9,Diesel,Saloon,2,184
27500,Audi,A5,2017,82000,Diesel,Hatchback,2,150
20,Mercedes,E-Class,2007,,Petrol,Saloon,1.8,
5500,Fiat,Punto,2012,104100,Petrol,Hatchback,1.2,65
7450,Renault,Clio,2012,36800,Petrol,Hatchback,1.1,75
23500,Audi,A6,2016,201167.5,Diesel,Saloon,2,190
4650,Audi,A6,2009,386241.6,Diesel,Estate,2,
9250,Volkswagen,Passat,2014,,Diesel,Saloon,1.6,105
39900,Volkswagen,Tiguan,2020,38500,Petrol,SUV,1.5,150
8995,Peugeot,3008,2015,201085.4237,Diesel,SUV,1.6,115
20950,Mercedes,Sprinter,2018,199171.9184,Diesel,Van,2.1,
17500,Ford,Kuga,2016,165000,Diesel,SUV,2,120
21650,Ford,Kuga,2018,173808.72,Diesel,SUV,1.5,
1000,Vauxhall,Insignia,2011,267388,Diesel,Hatchback,2,
25995,Ford,Mondeo,2018,81415,Diesel,Hatchback,2,
11500,Hyundai,i40,2014,151004,Diesel,Saloon,1.7,116
21995,Ford,Focus,2018,47955,Diesel,Hatchback,1.5,120
19995,Toyota,Prius,2017,129177,Hybrid,Hatchback,1.8,122
100,Honda,Integra,2001,,Petrol,Coupe,2,
26995,Audi,Q3,2018,99345,Diesel,SUV,2,
15995,Peugeot,3008,2016,81000,Diesel,SUV,1.6,120
13995,Volkswagen,Tiguan,2015,215918.7104,Diesel,SUV,2,110
3950,Perodua,Myvi,2011,128747.2,Petrol,Hatchback,1.3,87
21950,Lexus,RX,2012,136793.9,Petrol Hybrid,SUV,3.5,299
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
51878,Mercedes,Other,2022,0,Diesel,Coupe,2,
3950,Toyota,Corolla,2008,228526.28,Petrol,Saloon,1.4,
7350,Volkswagen,Polo,2014,200000,Petrol,Hatchback,1,60
10950,Hyundai,i30,2014,108535.4989,Diesel,Hatchback,1.6,110
1950,Mitsubishi,Lancer,2006,214042.22,Petrol,Saloon,1.3,
45932,Ford,Kuga,2022,1,Hybrid,SUV,2.5,
34950,Skoda,Kodiaq,2019,97308.7431,Diesel,SUV,2,150
7500,KIA,Sportage,2011,255423.1794,Diesel,SUV,1.7,115
800,Volvo,S40,2008,209214.2,Diesel,Saloon,1.6,
3150,Ford,Focus,2011,296118.56,Diesel,Hatchback,1.6,109
1750,Toyota,Corolla,2004,240058.8104,Petrol,Hatchback,1.4,
20950,Audi,Q3,2017,157715.32,Diesel,SUV,2,
13000,Audi,A3,2014,200599.403,Diesel,Hatchback,1.6,110
20990,Volkswagen,Golf,2019,90464,Diesel,Hatchback,1.6,115
22444,Ford,Kuga,2017,40000,Diesel,Hatchback,1.5,120
14950,Nissan,Qashqai,2015,141621.92,Diesel,Hatchback,1.5,110
39950,Audi,A6,2018,136793.9,Diesel Hybrid,Estate,2,
19950,Skoda,Superb,2019,185074.1,Diesel,Saloon,2,150
6950,Volvo,S60,2011,300938.5333,Diesel,Saloon,2,163
9950,Mazda,6,2014,273755.1714,Diesel,Saloon,2.2,150
8750,BMW,5-Series,2010,210000,Diesel,Saloon,2,
19950,Toyota,RAV4,2016,199611.2682,Diesel,SUV,2,143
44950,BMW,5-Series,2019,155587.7725,Diesel,Estate,2,
22950,BMW,5-Series,2016,168980.7,Diesel,Saloon,2,190
49900,Volkswagen,Tiguan,2020,52351,Petrol,SUV,1.5,150
25995,Renault,Kadjar,2020,72500,Diesel,Hatchback,1.5,
17950,BMW,X1,2015,124802.7077,Diesel,Hatchback,2,163
21650,Audi,A4,2017,163151.6705,Diesel,Saloon,2,150
6995,Renault,Fluence,2016,226934.6427,Diesel,Saloon,1.5,95
8500,Toyota,Landcruiser,2006,288353,Diesel,SUV,3,
19150,Volkswagen,Golf,2017,165169.7829,Diesel,Hatchback,1.6,
5950,Volkswagen,Transporter,2009,305774.6,Diesel,Van,2.5,
38950,BMW,5-Series,2018,75576.21574,Diesel,Saloon,2,
16950,Ford,Focus,2017,163441.3517,Diesel,Hatchback,1.5,
9500,Nissan,Qashqai,2013,182027.6194,Diesel,MPV,1.5,110
27900,Renault,Zoe,2021,15000,Electric,Hatchback,,107
52000,Land Rover,Range Rover,2015,160934,Diesel,SUV,3,
16950,Ford,Focus,2017,163275.5897,Diesel,Hatchback,1.5,
14450,Nissan,Navara,2014,177027.4,Diesel,Crew Cab,2.5,
14900,Hyundai,ix35,2015,146000,Diesel,SUV,1.7,115
41950,BMW,5-Series,2018,51476.34924,Diesel,Saloon,2,190
16950,Mini,Cooper,2017,156495.4403,Diesel,Hatchback,1.5,
5750,Peugeot,107,2012,141448.1113,Petrol,Hatchback,1,68
16950,Vauxhall,Insignia,2018,160121.2833,Diesel,Hatchback,1.6,
17950,Volvo,V40,2017,83685.68,Diesel,Hatchback,2,120
11950,Toyota,Avensis,2015,168000,Diesel,Saloon,2,110
9950,Dacia,Duster,2015,114881.1266,Diesel,SUV,1.5,107
15950,Volkswagen,Passat,2015,106000,Diesel,Saloon,1.6,120
12650,Nissan,Pulsar,2016,164152.68,Diesel,Hatchback,1.5,
22950,Mercedes,E-Class,2013,115000,Diesel,Cabriolet,2.1,170
27995,Peugeot,208,2022,1000,Petrol,Hatchback,1.2,101
900,Toyota,Avensis,2000,450615.2,Petrol,Saloon,1.6,
59950,BMW,X5,2018,75638.98,Diesel,SUV,3,
12950,Toyota,Auris,2015,201167.5,Diesel,Hatchback,1.4,90
39950,Ford,Ranger,2018,72420.3,Diesel,Pick Up,3.2,
52950,Jaguar,F-Pace,2020,47800,Diesel,SUV,2,180
12950,KIA,RIO,2016,73154.15904,Petrol,Hatchback,1.2,84
20995,Ford,Ranger,2015,181855.42,Diesel,Pick Up,2.2,
6750,Volkswagen,Touran,2012,257494.4,Diesel,MPV,1.6,105
23950,BMW,X5,2012,192316.13,Diesel,SUV,3,245
36499,Audi,SQ5,2014,141621.92,Diesel,Estate,3,
11950,Volvo,S60,2015,177027.4,Diesel,Saloon,1.6,114
2500,Volkswagen,Transporter,1988,,Petrol,Van,1.6,
3950,Toyota,Avensis,2008,232453.0696,Petrol,Saloon,1.8,
21950,Nissan,Qashqai,2017,65822,Diesel,SUV,1.5,
49995,Porsche,Cayenne,2016,183464.76,Petrol Plug-in Hybrid,SUV,3,416
7950,Toyota,Prius,2011,231744.96,Petrol Hybrid,Hatchback,1.8,136
1500,Audi,A3,2005,200000,Petrol,Hatchback,1.6,
30499,Audi,SQ5,2013,196339.48,Diesel,Estate,3,
10950,Nissan,Qashqai,2014,190000,Diesel,Hatchback,1.5,110
22900,Mercedes,A-Class,2017,82076.34,Diesel,Hatchback,1.5,109
20995,Toyota,Camry,2017,122504,Hybrid,Saloon,2.5,152
7250,Ford,Focus,2015,239791.66,Diesel,Estate,1.5,95
11950,Lexus,IS,2014,164152.68,Diesel,Saloon,2.2,150
14950,Peugeot,Partner,2019,112653.8,Diesel,MPV,1.6,75
9950,Toyota,Corolla,2014,218870.24,Diesel,Saloon,1.4,90
14950,Volvo,S60,2016,186683.44,Diesel,Saloon,2,150
27950,BMW,5-Series,2017,104000,Diesel,Saloon,2,190
13995,BMW,X5,2008,175418.06,Diesel,SUV,3,
14950,Volkswagen,Passat,2015,218870.24,Diesel,Estate,1.6,120
4950,Vauxhall,Astra,2010,180115.7235,Diesel,Hatchback,1.7,
15950,Citroen,C4,2015,195380.3134,Diesel,Hatchback,1.6,115
11950,Toyota,Corolla,2014,170441.9807,Diesel,Saloon,1.4,90
13495,Nissan,March,2019,101147,Petrol,Hatchback,1.2,80
10950,Renault,Clio,2015,72420.3,Petrol,Hatchback,1.1,75
2950,Ford,Galaxy,2009,286462.52,Diesel,MPV,2,
12950,Hyundai,i40,2015,189902.12,Diesel,Estate,1.7,116
5950,BMW,7-Series,2008,222998.1971,Diesel,Saloon,3,
10950,Nissan,Navara,2014,188000,Diesel,Crew Cab,2.5,
19650,Volkswagen,Golf,2017,,Diesel,Estate,1.6,115
18950,Hyundai,Santa Fe,2014,199937,Diesel,SUV,2.2,197
2995,Renault,Laguna,2010,276243.211,Diesel,Estate,1.5,
17250,Audi,A6,2015,220000,Diesel,Saloon,2,190
52990,BMW,X5,2018,102354.024,Petrol Plug-in Hybrid,SUV,2,
2500,Opel,Astra,2007,217000,Diesel,Estate,1.2,
7950,Vauxhall,Astra,2015,193120.8,Diesel,Hatchback,1.6,
5950,Honda,Jazz,2009,122432.1498,Petrol,Hatchback,1.3,
26000,BMW,Other,1974,,Petrol,Saloon,1.6,
4650,Renault,Clio,2010,56216,Ethanol Petrol,Hatchback,1.1,
12950,Ford,Transit Courier,2019,180246,Diesel,Van,1.5,
31950,Mercedes,C-Class,2017,51350,Petrol,Saloon,2,184
5950,Volkswagen,Golf,2010,193120.8,Diesel,Hatchback,1.6,
9950,Ford,Fiesta,2014,142412.1059,Petrol,Hatchback,1.2,60
10950,Renault,Captur,2014,129891.4407,Diesel,Hatchback,1.5,90
9950,Renault,Clio,2014,107162.7319,Petrol,Hatchback,1.1,75
7950,Volkswagen,Golf,2010,241951.3943,Diesel,Hatchback,1.6,
54950,Audi,A6,2020,55001,Diesel,Saloon,2,204
4500,Toyota,Avensis,2010,228917,Diesel,Saloon,2,
31900,Volkswagen,Golf,2020,31900,Petrol,Hatchback,1.5,130
,Toyota,Corolla,2022,,Hybrid,Hatchback,1.798,122
23950,Honda,Civic,2019,45636,Petrol,Hatchback,1,110
63000,Audi,e-tron,2020,13213,Electric,SUV,,
21999,Volkswagen,Passat,2017,162543.34,Diesel,Saloon,2,
8450,Honda,Civic,2013,225307.6,Diesel,Hatchback,1.6,120
27995,Nissan,X-Trail,2018,57000,Diesel,SUV,1.6,130
1250,Nissan,Qashqai,2007,251057.04,Petrol,Hatchback,1.6,
14295,Skoda,Yeti,2015,110000,Diesel,SUV,2,150
42995,Audi,A4,2019,32186.8,Diesel,Saloon,2,
14950,Citroen,C4,2017,102000,Diesel,Hatchback,1.6,92
23495,Peugeot,208,2022,18901,Petrol,Hatchback,1.2,
21645,Jeep,Wrangler,2009,135184.56,Diesel,SUV,2.8,
1450,Vauxhall,Astra,2007,229559.4763,Petrol,Hatchback,1.4,
2250,Lexus,IS,2008,,Petrol,Saloon,2.5,
25995,Skoda,KAMIQ,2022,6000,Petrol,Hatchback,1,95
70.2,Volkswagen,Passat,2009,123456,Diesel,Coupe,2,
13000,SEAT,Leon,2016,163100,Diesel,Estate,1.6,110
11694.15,Mitsubishi,L200,2013,203179.175,Diesel,Pick Up,2.5,
31063,Renault,Captur,2022,0,Petrol,Crossover,1,90
1500,Volkswagen,Passat,2007,421099,Diesel,Saloon,1.9,
6500,Volkswagen,Golf,2013,214.04222,Diesel,Hatchback,1.6,105
